average_speed,datetime,name,hourly_volume,volume
42.0,2025-11-14 23:25:00,e_w_01_0,18,2
44.0,2025-11-14 23:25:00,e_w_01_1,19,2
45.0,2025-11-14 23:25:00,e_w_01_2,4,0
16.0,2025-11-14 23:25:00,w_e_01_0,26,2
23.0,2025-11-14 23:25:00,w_e_01_1,26,2
24.0,2025-11-14 23:25:00,w_e_01_2,14,1
0.0,2025-11-14 23:25:00,e_n_0,0,0
0.0,2025-11-14 23:25:00,e_n_1,2,0
19.0,2025-11-14 23:25:00,w_s_0,5,0
24.0,2025-11-14 23:25:00,n_s_01_0,20,2
20.0,2025-11-14 23:25:00,n_s_01_1,37,3
36.0,2025-11-14 23:20:00,e_w_01_0,17,1
42.0,2025-11-14 23:20:00,e_w_01_1,13,1
90.0,2025-11-14 23:20:00,e_w_01_2,2,0
20.0,2025-11-14 23:20:00,w_e_01_0,21,2
22.0,2025-11-14 23:20:00,w_e_01_1,27,2
37.0,2025-11-14 23:20:00,w_e_01_2,9,1
0.0,2025-11-14 23:20:00,e_n_0,0,0
1.0,2025-11-14 23:20:00,e_n_1,3,0
54.0,2025-11-14 23:20:00,w_s_0,3,0
24.0,2025-11-14 23:20:00,n_s_01_0,22,2
21.0,2025-11-14 23:20:00,n_s_01_1,40,3
37.0,2025-11-14 23:15:00,e_w_01_0,26,2
35.0,2025-11-14 23:15:00,e_w_01_1,24,2
,2025-11-14 23:15:00,e_w_01_2,1,0
15.0,2025-11-14 23:15:00,w_e_01_0,30,2
14.0,2025-11-14 23:15:00,w_e_01_1,37,3
39.0,2025-11-14 23:15:00,w_e_01_2,15,1
0.0,2025-11-14 23:15:00,e_n_0,0,0
1.0,2025-11-14 23:15:00,e_n_1,2,0
14.0,2025-11-14 23:15:00,w_s_0,2,0
23.0,2025-11-14 23:15:00,n_s_01_0,27,2
15.0,2025-11-14 23:15:00,n_s_01_1,44,4
35.0,2025-11-14 23:10:00,e_w_01_0,16,1
44.0,2025-11-14 23:10:00,e_w_01_1,19,2
18.0,2025-11-14 23:10:00,e_w_01_2,1,0
11.0,2025-11-14 23:10:00,w_e_01_0,27,2
25.0,2025-11-14 23:10:00,w_e_01_1,34,3
37.0,2025-11-14 23:10:00,w_e_01_2,14,1
0.0,2025-11-14 23:10:00,e_n_0,0,0
1.0,2025-11-14 23:10:00,e_n_1,2,0
38.0,2025-11-14 23:10:00,w_s_0,10,1
18.0,2025-11-14 23:10:00,n_s_01_0,25,2
21.0,2025-11-14 23:10:00,n_s_01_1,35,3
33.0,2025-11-14 23:05:00,e_w_01_0,26,2
38.0,2025-11-14 23:05:00,e_w_01_1,26,2
62.0,2025-11-14 23:05:00,e_w_01_2,9,1
14.0,2025-11-14 23:05:00,w_e_01_0,25,2
25.0,2025-11-14 23:05:00,w_e_01_1,28,2
37.0,2025-11-14 23:05:00,w_e_01_2,24,2
0.0,2025-11-14 23:05:00,e_n_0,0,0
1.0,2025-11-14 23:05:00,e_n_1,3,0
16.0,2025-11-14 23:05:00,w_s_0,4,0
25.0,2025-11-14 23:05:00,n_s_01_0,25,2
16.0,2025-11-14 23:05:00,n_s_01_1,44,4
35.0,2025-11-14 23:00:00,e_w_01_0,28,2
40.0,2025-11-14 23:00:00,e_w_01_1,28,2
45.0,2025-11-14 23:00:00,e_w_01_2,4,0
20.0,2025-11-14 23:00:00,w_e_01_0,27,2
13.0,2025-11-14 23:00:00,w_e_01_1,32,3
34.0,2025-11-14 23:00:00,w_e_01_2,21,2
0.0,2025-11-14 23:00:00,e_n_0,0,0
0.0,2025-11-14 23:00:00,e_n_1,1,0
36.0,2025-11-14 23:00:00,w_s_0,4,0
18.0,2025-11-14 23:00:00,n_s_01_0,23,2
10.0,2025-11-14 23:00:00,n_s_01_1,45,4
25.0,2025-11-14 22:55:00,n_s_01_0,22,2
28.0,2025-11-14 22:55:00,n_s_01_1,87,7
36.0,2025-11-14 22:55:00,e_w_01_0,23,2
40.0,2025-11-14 22:55:00,e_w_01_1,16,1
35.0,2025-11-14 22:55:00,e_w_01_2,5,0
12.0,2025-11-14 22:55:00,w_e_01_0,31,3
15.0,2025-11-14 22:55:00,w_e_01_1,37,3
29.0,2025-11-14 22:55:00,w_e_01_2,21,2
0.0,2025-11-14 22:55:00,e_n_0,0,0
1.0,2025-11-14 22:55:00,e_n_1,3,0
18.0,2025-11-14 22:55:00,w_s_0,6,0
37.0,2025-11-14 22:50:00,e_w_01_0,27,2
30.0,2025-11-14 22:50:00,e_w_01_1,28,2
135.0,2025-11-14 22:50:00,e_w_01_2,3,0
14.0,2025-11-14 22:50:00,w_e_01_0,35,3
22.0,2025-11-14 22:50:00,w_e_01_1,35,3
38.0,2025-11-14 22:50:00,w_e_01_2,15,1
0.0,2025-11-14 22:50:00,e_n_0,0,0
1.0,2025-11-14 22:50:00,e_n_1,1,0
14.0,2025-11-14 22:50:00,w_s_0,3,0
23.0,2025-11-14 22:50:00,n_s_01_0,35,3
24.0,2025-11-14 22:50:00,n_s_01_1,60,5
37.0,2025-11-14 22:45:00,e_w_01_0,27,2
39.0,2025-11-14 22:45:00,e_w_01_1,25,2
57.0,2025-11-14 22:45:00,e_w_01_2,7,1
13.0,2025-11-14 22:45:00,w_e_01_0,29,2
31.0,2025-11-14 22:45:00,w_e_01_1,31,3
27.0,2025-11-14 22:45:00,w_e_01_2,16,1
0.0,2025-11-14 22:45:00,e_n_0,0,0
0.0,2025-11-14 22:45:00,e_n_1,3,0
30.0,2025-11-14 22:45:00,w_s_0,2,0
22.0,2025-11-14 22:45:00,n_s_01_0,30,2
25.0,2025-11-14 22:45:00,n_s_01_1,89,7
38.0,2025-11-14 22:40:00,e_w_01_0,24,2
33.0,2025-11-14 22:40:00,e_w_01_1,27,2
60.0,2025-11-14 22:40:00,e_w_01_2,2,0
12.0,2025-11-14 22:40:00,w_e_01_0,25,2
26.0,2025-11-14 22:40:00,w_e_01_1,27,2
34.0,2025-11-14 22:40:00,w_e_01_2,18,2
0.0,2025-11-14 22:40:00,e_n_0,0,0
1.0,2025-11-14 22:40:00,e_n_1,3,0
28.0,2025-11-14 22:40:00,w_s_0,4,0
27.0,2025-11-14 22:40:00,n_s_01_0,29,2
32.0,2025-11-14 22:40:00,n_s_01_1,67,6
37.0,2025-11-14 22:35:00,e_w_01_0,28,2
39.0,2025-11-14 22:35:00,e_w_01_1,27,2
72.0,2025-11-14 22:35:00,e_w_01_2,4,0
16.0,2025-11-14 22:35:00,w_e_01_0,29,2
25.0,2025-11-14 22:35:00,w_e_01_1,30,2
25.0,2025-11-14 22:35:00,w_e_01_2,15,1
0.0,2025-11-14 22:35:00,e_n_0,0,0
1.0,2025-11-14 22:35:00,e_n_1,4,0
22.0,2025-11-14 22:35:00,w_s_0,6,0
21.0,2025-11-14 22:35:00,n_s_01_0,35,3
29.0,2025-11-14 22:35:00,n_s_01_1,65,5
34.0,2025-11-14 22:30:00,e_w_01_0,39,3
38.0,2025-11-14 22:30:00,e_w_01_1,34,3
60.0,2025-11-14 22:30:00,e_w_01_2,2,0
17.0,2025-11-14 22:30:00,w_e_01_0,41,3
24.0,2025-11-14 22:30:00,w_e_01_1,43,4
38.0,2025-11-14 22:30:00,w_e_01_2,26,2
0.0,2025-11-14 22:30:00,e_n_0,0,0
1.0,2025-11-14 22:30:00,e_n_1,3,0
27.0,2025-11-14 22:30:00,w_s_0,6,0
23.0,2025-11-14 22:30:00,n_s_01_0,35,3
18.0,2025-11-14 22:30:00,n_s_01_1,65,5
24.0,2025-11-14 22:25:00,n_s_01_0,33,3
9.0,2025-11-14 22:25:00,n_s_01_1,56,5
41.0,2025-11-14 22:25:00,e_w_01_0,27,2
39.0,2025-11-14 22:25:00,e_w_01_1,20,2
50.0,2025-11-14 22:25:00,e_w_01_2,5,0
14.0,2025-11-14 22:25:00,w_e_01_0,27,2
29.0,2025-11-14 22:25:00,w_e_01_1,32,3
34.0,2025-11-14 22:25:00,w_e_01_2,23,2
0.0,2025-11-14 22:25:00,e_n_0,0,0
1.0,2025-11-14 22:25:00,e_n_1,5,0
23.0,2025-11-14 22:25:00,w_s_0,6,0
35.0,2025-11-14 22:20:00,e_w_01_0,38,3
31.0,2025-11-14 22:20:00,e_w_01_1,32,3
45.0,2025-11-14 22:20:00,e_w_01_2,8,1
15.0,2025-11-14 22:20:00,w_e_01_0,29,2
25.0,2025-11-14 22:20:00,w_e_01_1,32,3
31.0,2025-11-14 22:20:00,w_e_01_2,19,2
0.0,2025-11-14 22:20:00,e_n_0,0,0
1.0,2025-11-14 22:20:00,e_n_1,3,0
38.0,2025-11-14 22:20:00,w_s_0,5,0
27.0,2025-11-14 22:20:00,n_s_01_0,38,3
10.0,2025-11-14 22:20:00,n_s_01_1,67,6
35.0,2025-11-14 22:15:00,e_w_01_0,43,4
36.0,2025-11-14 22:15:00,e_w_01_1,40,3
45.0,2025-11-14 22:15:00,e_w_01_2,10,1
17.0,2025-11-14 22:15:00,w_e_01_0,33,3
24.0,2025-11-14 22:15:00,w_e_01_1,45,4
29.0,2025-11-14 22:15:00,w_e_01_2,23,2
0.0,2025-11-14 22:15:00,e_n_0,0,0
1.0,2025-11-14 22:15:00,e_n_1,2,0
23.0,2025-11-14 22:15:00,w_s_0,6,0
20.0,2025-11-14 22:15:00,n_s_01_0,34,3
24.0,2025-11-14 22:15:00,n_s_01_1,83,7
37.0,2025-11-14 22:10:00,e_w_01_0,28,2
44.0,2025-11-14 22:10:00,e_w_01_1,21,2
72.0,2025-11-14 22:10:00,e_w_01_2,4,0
17.0,2025-11-14 22:10:00,w_e_01_0,36,3
24.0,2025-11-14 22:10:00,w_e_01_1,37,3
42.0,2025-11-14 22:10:00,w_e_01_2,20,2
0.0,2025-11-14 22:10:00,e_n_0,0,0
1.0,2025-11-14 22:10:00,e_n_1,4,0
30.0,2025-11-14 22:10:00,w_s_0,8,1
19.0,2025-11-14 22:10:00,n_s_01_0,33,3
23.0,2025-11-14 22:10:00,n_s_01_1,83,7
32.0,2025-11-14 22:05:00,e_w_01_0,26,2
30.0,2025-11-14 22:05:00,e_w_01_1,32,3
58.0,2025-11-14 22:05:00,e_w_01_2,11,1
12.0,2025-11-14 22:05:00,w_e_01_0,40,3
29.0,2025-11-14 22:05:00,w_e_01_1,45,4
37.0,2025-11-14 22:05:00,w_e_01_2,22,2
0.0,2025-11-14 22:05:00,e_n_0,0,0
1.0,2025-11-14 22:05:00,e_n_1,5,0
25.0,2025-11-14 22:05:00,w_s_0,7,1
26.0,2025-11-14 22:05:00,n_s_01_0,40,3
27.0,2025-11-14 22:05:00,n_s_01_1,52,4
36.0,2025-11-14 22:00:00,e_w_01_0,41,3
33.0,2025-11-14 22:00:00,e_w_01_1,36,3
47.0,2025-11-14 22:00:00,e_w_01_2,11,1
10.0,2025-11-14 22:00:00,w_e_01_0,23,2
25.0,2025-11-14 22:00:00,w_e_01_1,28,2
34.0,2025-11-14 22:00:00,w_e_01_2,21,2
0.0,2025-11-14 22:00:00,e_n_0,0,0
0.0,2025-11-14 22:00:00,e_n_1,2,0
15.0,2025-11-14 22:00:00,w_s_0,7,1
26.0,2025-11-14 22:00:00,n_s_01_0,26,2
23.0,2025-11-14 22:00:00,n_s_01_1,60,5
34.0,2025-11-14 21:55:00,e_w_01_0,39,3
37.0,2025-11-14 21:55:00,e_w_01_1,50,4
39.0,2025-11-14 21:55:00,e_w_01_2,9,1
12.0,2025-11-14 21:55:00,w_e_01_0,27,2
26.0,2025-11-14 21:55:00,w_e_01_1,35,3
40.0,2025-11-14 21:55:00,w_e_01_2,23,2
0.0,2025-11-14 21:55:00,e_n_0,0,0
1.0,2025-11-14 21:55:00,e_n_1,3,0
34.0,2025-11-14 21:55:00,w_s_0,8,1
20.0,2025-11-14 21:55:00,n_s_01_0,40,3
17.0,2025-11-14 21:55:00,n_s_01_1,63,5
36.0,2025-11-14 21:50:00,e_w_01_0,30,2
39.0,2025-11-14 21:50:00,e_w_01_1,21,2
51.0,2025-11-14 21:50:00,e_w_01_2,12,1
15.0,2025-11-14 21:50:00,w_e_01_0,32,3
26.0,2025-11-14 21:50:00,w_e_01_1,32,3
27.0,2025-11-14 21:50:00,w_e_01_2,26,2
0.0,2025-11-14 21:50:00,e_n_0,0,0
1.0,2025-11-14 21:50:00,e_n_1,4,0
32.0,2025-11-14 21:50:00,w_s_0,10,1
27.0,2025-11-14 21:50:00,n_s_01_0,34,3
18.0,2025-11-14 21:50:00,n_s_01_1,42,4
32.0,2025-11-14 21:45:00,e_w_01_0,44,4
36.0,2025-11-14 21:45:00,e_w_01_1,40,3
38.0,2025-11-14 21:45:00,e_w_01_2,5,0
18.0,2025-11-14 21:45:00,w_e_01_0,40,3
27.0,2025-11-14 21:45:00,w_e_01_1,51,4
30.0,2025-11-14 21:45:00,w_e_01_2,25,2
0.0,2025-11-14 21:45:00,e_n_0,0,0
1.0,2025-11-14 21:45:00,e_n_1,3,0
35.0,2025-11-14 21:45:00,w_s_0,11,1
25.0,2025-11-14 21:45:00,n_s_01_0,29,2
21.0,2025-11-14 21:45:00,n_s_01_1,32,3
36.0,2025-11-14 21:40:00,e_w_01_0,32,3
36.0,2025-11-14 21:40:00,e_w_01_1,30,2
39.0,2025-11-14 21:40:00,e_w_01_2,6,0
14.0,2025-11-14 21:40:00,w_e_01_0,30,2
23.0,2025-11-14 21:40:00,w_e_01_1,34,3
23.0,2025-11-14 21:40:00,w_e_01_2,23,2
0.0,2025-11-14 21:40:00,e_n_0,0,0
1.0,2025-11-14 21:40:00,e_n_1,2,0
37.0,2025-11-14 21:40:00,w_s_0,12,1
24.0,2025-11-14 21:40:00,n_s_01_0,37,3
14.0,2025-11-14 21:40:00,n_s_01_1,34,3
33.0,2025-11-14 21:35:00,e_w_01_0,39,3
33.0,2025-11-14 21:35:00,e_w_01_1,45,4
54.0,2025-11-14 21:35:00,e_w_01_2,6,0
13.0,2025-11-14 21:35:00,w_e_01_0,36,3
30.0,2025-11-14 21:35:00,w_e_01_1,60,5
38.0,2025-11-14 21:35:00,w_e_01_2,27,2
0.0,2025-11-14 21:35:00,e_n_0,0,0
1.0,2025-11-14 21:35:00,e_n_1,3,0
19.0,2025-11-14 21:35:00,w_s_0,6,0
22.0,2025-11-14 21:35:00,n_s_01_0,30,2
16.0,2025-11-14 21:35:00,n_s_01_1,39,3
31.0,2025-11-14 21:30:00,e_w_01_0,46,4
34.0,2025-11-14 21:30:00,e_w_01_1,50,4
35.0,2025-11-14 21:30:00,e_w_01_2,19,2
10.0,2025-11-14 21:30:00,w_e_01_0,42,4
25.0,2025-11-14 21:30:00,w_e_01_1,42,4
35.0,2025-11-14 21:30:00,w_e_01_2,28,2
0.0,2025-11-14 21:30:00,e_n_0,0,0
1.0,2025-11-14 21:30:00,e_n_1,4,0
39.0,2025-11-14 21:30:00,w_s_0,7,1
26.0,2025-11-14 21:30:00,n_s_01_0,25,2
18.0,2025-11-14 21:30:00,n_s_01_1,36,3
35.0,2025-11-14 21:25:00,e_w_01_0,37,3
34.0,2025-11-14 21:25:00,e_w_01_1,37,3
51.0,2025-11-14 21:25:00,e_w_01_2,13,1
12.0,2025-11-14 21:25:00,w_e_01_0,38,3
27.0,2025-11-14 21:25:00,w_e_01_1,46,4
28.0,2025-11-14 21:25:00,w_e_01_2,28,2
0.0,2025-11-14 21:25:00,e_n_0,0,0
1.0,2025-11-14 21:25:00,e_n_1,3,0
13.0,2025-11-14 21:25:00,w_s_0,6,0
23.0,2025-11-14 21:25:00,n_s_01_0,48,4
28.0,2025-11-14 21:25:00,n_s_01_1,44,4
28.0,2025-11-14 21:20:00,e_w_01_0,43,4
30.0,2025-11-14 21:20:00,e_w_01_1,48,4
41.0,2025-11-14 21:20:00,e_w_01_2,11,1
15.0,2025-11-14 21:20:00,w_e_01_0,41,3
25.0,2025-11-14 21:20:00,w_e_01_1,46,4
29.0,2025-11-14 21:20:00,w_e_01_2,28,2
0.0,2025-11-14 21:20:00,e_n_0,0,0
1.0,2025-11-14 21:20:00,e_n_1,5,0
23.0,2025-11-14 21:20:00,w_s_0,8,1
25.0,2025-11-14 21:20:00,n_s_01_0,25,2
17.0,2025-11-14 21:20:00,n_s_01_1,36,3
31.0,2025-11-14 21:15:00,e_w_01_0,51,4
36.0,2025-11-14 21:15:00,e_w_01_1,53,4
35.0,2025-11-14 21:15:00,e_w_01_2,13,1
16.0,2025-11-14 21:15:00,w_e_01_0,34,3
29.0,2025-11-14 21:15:00,w_e_01_1,38,3
36.0,2025-11-14 21:15:00,w_e_01_2,36,3
0.0,2025-11-14 21:15:00,e_n_0,0,0
1.0,2025-11-14 21:15:00,e_n_1,3,0
31.0,2025-11-14 21:15:00,w_s_0,10,1
25.0,2025-11-14 21:15:00,n_s_01_0,35,3
24.0,2025-11-14 21:15:00,n_s_01_1,46,4
31.0,2025-11-14 21:10:00,e_w_01_0,38,3
35.0,2025-11-14 21:10:00,e_w_01_1,39,3
30.0,2025-11-14 21:10:00,e_w_01_2,7,1
9.0,2025-11-14 21:10:00,w_e_01_0,35,3
25.0,2025-11-14 21:10:00,w_e_01_1,49,4
31.0,2025-11-14 21:10:00,w_e_01_2,30,2
0.0,2025-11-14 21:10:00,e_n_0,0,0
0.0,2025-11-14 21:10:00,e_n_1,2,0
29.0,2025-11-14 21:10:00,w_s_0,15,1
25.0,2025-11-14 21:10:00,n_s_01_0,50,4
28.0,2025-11-14 21:10:00,n_s_01_1,67,6
34.0,2025-11-14 21:05:00,e_w_01_0,47,4
38.0,2025-11-14 21:05:00,e_w_01_1,29,2
47.0,2025-11-14 21:05:00,e_w_01_2,11,1
8.0,2025-11-14 21:05:00,w_e_01_0,34,3
24.0,2025-11-14 21:05:00,w_e_01_1,47,4
33.0,2025-11-14 21:05:00,w_e_01_2,26,2
0.0,2025-11-14 21:05:00,e_n_0,0,0
1.0,2025-11-14 21:05:00,e_n_1,3,0
43.0,2025-11-14 21:05:00,w_s_0,9,1
24.0,2025-11-14 21:05:00,n_s_01_0,38,3
18.0,2025-11-14 21:05:00,n_s_01_1,58,5
34.0,2025-11-14 21:00:00,e_w_01_0,40,3
30.0,2025-11-14 21:00:00,e_w_01_1,46,4
43.0,2025-11-14 21:00:00,e_w_01_2,14,1
8.0,2025-11-14 21:00:00,w_e_01_0,44,4
27.0,2025-11-14 21:00:00,w_e_01_1,51,4
34.0,2025-11-14 21:00:00,w_e_01_2,21,2
0.0,2025-11-14 21:00:00,e_n_0,0,0
1.0,2025-11-14 21:00:00,e_n_1,2,0
18.0,2025-11-14 21:00:00,w_s_0,11,1
23.0,2025-11-14 21:00:00,n_s_01_0,32,3
18.0,2025-11-14 21:00:00,n_s_01_1,57,5
32.0,2025-11-14 20:55:00,e_w_01_0,45,4
35.0,2025-11-14 20:55:00,e_w_01_1,42,4
45.0,2025-11-14 20:55:00,e_w_01_2,12,1
15.0,2025-11-14 20:55:00,w_e_01_0,41,3
26.0,2025-11-14 20:55:00,w_e_01_1,41,3
32.0,2025-11-14 20:55:00,w_e_01_2,27,2
0.0,2025-11-14 20:55:00,e_n_0,0,0
1.0,2025-11-14 20:55:00,e_n_1,2,0
20.0,2025-11-14 20:55:00,w_s_0,7,1
24.0,2025-11-14 20:55:00,n_s_01_0,34,3
30.0,2025-11-14 20:55:00,n_s_01_1,52,4
27.0,2025-11-14 20:50:00,e_w_01_0,35,3
30.0,2025-11-14 20:50:00,e_w_01_1,46,4
38.0,2025-11-14 20:50:00,e_w_01_2,11,1
15.0,2025-11-14 20:50:00,w_e_01_0,38,3
28.0,2025-11-14 20:50:00,w_e_01_1,45,4
34.0,2025-11-14 20:50:00,w_e_01_2,31,3
0.0,2025-11-14 20:50:00,e_n_0,0,0
1.0,2025-11-14 20:50:00,e_n_1,5,0
19.0,2025-11-14 20:50:00,w_s_0,7,1
23.0,2025-11-14 20:50:00,n_s_01_0,43,4
29.0,2025-11-14 20:50:00,n_s_01_1,54,4
31.0,2025-11-14 20:45:00,e_w_01_0,50,4
34.0,2025-11-14 20:45:00,e_w_01_1,45,4
32.0,2025-11-14 20:45:00,e_w_01_2,9,1
15.0,2025-11-14 20:45:00,w_e_01_0,49,4
12.0,2025-11-14 20:45:00,w_e_01_1,57,5
33.0,2025-11-14 20:45:00,w_e_01_2,34,3
0.0,2025-11-14 20:45:00,e_n_0,0,0
1.0,2025-11-14 20:45:00,e_n_1,4,0
18.0,2025-11-14 20:45:00,w_s_0,14,1
23.0,2025-11-14 20:45:00,n_s_01_0,35,3
28.0,2025-11-14 20:45:00,n_s_01_1,57,5
27.0,2025-11-14 20:40:00,e_w_01_0,43,4
26.0,2025-11-14 20:40:00,e_w_01_1,37,3
35.0,2025-11-14 20:40:00,e_w_01_2,7,1
10.0,2025-11-14 20:40:00,w_e_01_0,41,3
24.0,2025-11-14 20:40:00,w_e_01_1,44,4
25.0,2025-11-14 20:40:00,w_e_01_2,26,2
0.0,2025-11-14 20:40:00,e_n_0,0,0
0.0,2025-11-14 20:40:00,e_n_1,4,0
19.0,2025-11-14 20:40:00,w_s_0,9,1
23.0,2025-11-14 20:40:00,n_s_01_0,41,3
16.0,2025-11-14 20:40:00,n_s_01_1,91,8
25.0,2025-11-14 20:35:00,e_w_01_0,40,3
29.0,2025-11-14 20:35:00,e_w_01_1,45,4
33.0,2025-11-14 20:35:00,e_w_01_2,15,1
16.0,2025-11-14 20:35:00,w_e_01_0,48,4
24.0,2025-11-14 20:35:00,w_e_01_1,45,4
24.0,2025-11-14 20:35:00,w_e_01_2,32,3
0.0,2025-11-14 20:35:00,e_n_0,0,0
1.0,2025-11-14 20:35:00,e_n_1,4,0
21.0,2025-11-14 20:35:00,w_s_0,10,1
24.0,2025-11-14 20:35:00,n_s_01_0,37,3
13.0,2025-11-14 20:35:00,n_s_01_1,66,6
30.0,2025-11-14 20:30:00,e_w_01_0,36,3
31.0,2025-11-14 20:30:00,e_w_01_1,39,3
55.0,2025-11-14 20:30:00,e_w_01_2,14,1
17.0,2025-11-14 20:30:00,w_e_01_0,53,4
23.0,2025-11-14 20:30:00,w_e_01_1,57,5
29.0,2025-11-14 20:30:00,w_e_01_2,31,3
0.0,2025-11-14 20:30:00,e_n_0,0,0
1.0,2025-11-14 20:30:00,e_n_1,4,0
23.0,2025-11-14 20:30:00,w_s_0,15,1
23.0,2025-11-14 20:30:00,n_s_01_0,35,3
26.0,2025-11-14 20:30:00,n_s_01_1,67,6
30.0,2025-11-14 20:25:00,e_w_01_0,34,3
39.0,2025-11-14 20:25:00,e_w_01_1,41,3
36.0,2025-11-14 20:25:00,e_w_01_2,12,1
17.0,2025-11-14 20:25:00,w_e_01_0,47,4
25.0,2025-11-14 20:25:00,w_e_01_1,49,4
27.0,2025-11-14 20:25:00,w_e_01_2,30,2
0.0,2025-11-14 20:25:00,e_n_0,0,0
0.0,2025-11-14 20:25:00,e_n_1,3,0
22.0,2025-11-14 20:25:00,w_s_0,14,1
16.0,2025-11-14 20:25:00,n_s_01_0,34,3
27.0,2025-11-14 20:25:00,n_s_01_1,33,3
13.0,2025-11-14 20:20:00,n_s_01_0,40,3
25.0,2025-11-14 20:20:00,n_s_01_1,44,4
30.0,2025-11-14 20:20:00,e_w_01_0,45,4
31.0,2025-11-14 20:20:00,e_w_01_1,54,4
40.0,2025-11-14 20:20:00,e_w_01_2,11,1
9.0,2025-11-14 20:20:00,w_e_01_0,47,4
26.0,2025-11-14 20:20:00,w_e_01_1,54,4
30.0,2025-11-14 20:20:00,w_e_01_2,34,3
0.0,2025-11-14 20:20:00,e_n_0,0,0
1.0,2025-11-14 20:20:00,e_n_1,4,0
32.0,2025-11-14 20:20:00,w_s_0,13,1
31.0,2025-11-14 20:15:00,e_w_01_0,45,4
29.0,2025-11-14 20:15:00,e_w_01_1,59,5
42.0,2025-11-14 20:15:00,e_w_01_2,16,1
10.0,2025-11-14 20:15:00,w_e_01_0,55,5
28.0,2025-11-14 20:15:00,w_e_01_1,61,5
35.0,2025-11-14 20:15:00,w_e_01_2,29,2
0.0,2025-11-14 20:15:00,e_n_0,0,0
0.0,2025-11-14 20:15:00,e_n_1,2,0
23.0,2025-11-14 20:15:00,w_s_0,6,0
10.0,2025-11-14 20:15:00,n_s_01_0,31,3
21.0,2025-11-14 20:15:00,n_s_01_1,53,4
33.0,2025-11-14 20:10:00,e_w_01_0,39,3
35.0,2025-11-14 20:10:00,e_w_01_1,43,4
39.0,2025-11-14 20:10:00,e_w_01_2,6,0
17.0,2025-11-14 20:10:00,w_e_01_0,38,3
14.0,2025-11-14 20:10:00,w_e_01_1,46,4
33.0,2025-11-14 20:10:00,w_e_01_2,39,3
0.0,2025-11-14 20:10:00,e_n_0,0,0
1.0,2025-11-14 20:10:00,e_n_1,2,0
20.0,2025-11-14 20:10:00,w_s_0,13,1
23.0,2025-11-14 20:10:00,n_s_01_0,49,4
18.0,2025-11-14 20:10:00,n_s_01_1,76,6
29.0,2025-11-14 20:05:00,e_w_01_0,49,4
33.0,2025-11-14 20:05:00,e_w_01_1,46,4
38.0,2025-11-14 20:05:00,e_w_01_2,15,1
17.0,2025-11-14 20:05:00,w_e_01_0,43,4
24.0,2025-11-14 20:05:00,w_e_01_1,51,4
26.0,2025-11-14 20:05:00,w_e_01_2,29,2
0.0,2025-11-14 20:05:00,e_n_0,0,0
1.0,2025-11-14 20:05:00,e_n_1,4,0
19.0,2025-11-14 20:05:00,w_s_0,10,1
21.0,2025-11-14 20:05:00,n_s_01_0,44,4
24.0,2025-11-14 20:05:00,n_s_01_1,60,5
29.0,2025-11-14 20:00:00,e_w_01_0,45,4
32.0,2025-11-14 20:00:00,e_w_01_1,50,4
40.0,2025-11-14 20:00:00,e_w_01_2,20,2
17.0,2025-11-14 20:00:00,w_e_01_0,53,4
26.0,2025-11-14 20:00:00,w_e_01_1,65,5
28.0,2025-11-14 20:00:00,w_e_01_2,30,2
0.0,2025-11-14 20:00:00,e_n_0,0,0
0.0,2025-11-14 20:00:00,e_n_1,3,0
23.0,2025-11-14 20:00:00,w_s_0,12,1
23.0,2025-11-14 20:00:00,n_s_01_0,33,3
15.0,2025-11-14 20:00:00,n_s_01_1,43,4
27.0,2025-11-14 19:55:00,e_w_01_0,41,3
31.0,2025-11-14 19:55:00,e_w_01_1,46,4
44.0,2025-11-14 19:55:00,e_w_01_2,19,2
9.0,2025-11-14 19:55:00,w_e_01_0,37,3
22.0,2025-11-14 19:55:00,w_e_01_1,49,4
33.0,2025-11-14 19:55:00,w_e_01_2,33,3
0.0,2025-11-14 19:55:00,e_n_0,0,0
1.0,2025-11-14 19:55:00,e_n_1,2,0
25.0,2025-11-14 19:55:00,w_s_0,5,0
22.0,2025-11-14 19:55:00,n_s_01_0,36,3
24.0,2025-11-14 19:55:00,n_s_01_1,50,4
33.0,2025-11-14 19:50:00,e_w_01_0,43,4
38.0,2025-11-14 19:50:00,e_w_01_1,47,4
39.0,2025-11-14 19:50:00,e_w_01_2,13,1
7.0,2025-11-14 19:50:00,w_e_01_0,41,3
26.0,2025-11-14 19:50:00,w_e_01_1,50,4
26.0,2025-11-14 19:50:00,w_e_01_2,27,2
0.0,2025-11-14 19:50:00,e_n_0,0,0
2.0,2025-11-14 19:50:00,e_n_1,4,0
20.0,2025-11-14 19:50:00,w_s_0,11,1
18.0,2025-11-14 19:50:00,n_s_01_0,44,4
23.0,2025-11-14 19:50:00,n_s_01_1,49,4
33.0,2025-11-14 19:45:00,e_w_01_0,54,4
31.0,2025-11-14 19:45:00,e_w_01_1,52,4
38.0,2025-11-14 19:45:00,e_w_01_2,23,2
16.0,2025-11-14 19:45:00,w_e_01_0,49,4
24.0,2025-11-14 19:45:00,w_e_01_1,57,5
25.0,2025-11-14 19:45:00,w_e_01_2,36,3
0.0,2025-11-14 19:45:00,e_n_0,0,0
